"","ID","deltaPSI","status","AS_type","differ","chr","Total_length_bp","log_length"
"2921",18856,0.103,"old","MXE",1,"chr10",133797422,8.12644774555467
"2922",18873,0.205,"old","MXE",1,"chr1",248956422,8.39612333367711
"2923",18874,0.195,"old","MXE",1,"chr1",248956422,8.39612333367711
"2924",18894,0.179,"old","MXE",1,"chr2",242193529,8.38416253535065
"2925",18930,0.103,"old","MXE",1,"chr20",64444167,7.80918361440696
"2926",18936,0.144,"old","MXE",1,"chrX",156040895,8.19323843261929
"2927",18937,0.141,"old","MXE",1,"chr6",170805979,8.23250306893647
"2928",18943,0.397,"old","MXE",1,"chr2",242193529,8.38416253535065
"2929",18944,0.395,"old","MXE",1,"chr2",242193529,8.38416253535065
"2930",18945,0.355,"old","MXE",1,"chr2",242193529,8.38416253535065
"2931",18948,-0.104,"young","MXE",0,"chr2",242193529,8.38416253535065
"2932",18949,0.11,"old","MXE",1,"chr2",242193529,8.38416253535065
"2933",18977,0.113,"old","MXE",1,"chr7",159345973,8.20234109243493
"2934",18990,0.142,"old","MXE",1,"chr13",114364328,8.05829058242354
"2935",19009,-0.197,"young","MXE",0,"chr19",58617616,7.76802815154529
"2936",19036,0.122,"old","MXE",1,"chr2",242193529,8.38416253535065
"2937",19039,-0.128,"young","MXE",0,"chr2",242193529,8.38416253535065
"2938",19041,0.134,"old","MXE",1,"chr2",242193529,8.38416253535065
"2939",19049,0.118,"old","MXE",1,"chr19",58617616,7.76802815154529
"2940",19051,0.167,"old","MXE",1,"chr2",242193529,8.38416253535065
"2941",19052,0.381,"old","MXE",1,"chr2",242193529,8.38416253535065
"2942",19060,0.243,"old","MXE",1,"chr2",242193529,8.38416253535065
"2943",19061,0.196,"old","MXE",1,"chr2",242193529,8.38416253535065
"2944",19066,0.236,"old","MXE",1,"chr2",242193529,8.38416253535065
"2945",19067,0.226,"old","MXE",1,"chr2",242193529,8.38416253535065
"2946",19070,0.159,"old","MXE",1,"chr2",242193529,8.38416253535065
"2947",19073,0.133,"old","MXE",1,"chr2",242193529,8.38416253535065
"2948",19081,0.122,"old","MXE",1,"chr2",242193529,8.38416253535065
"2949",19086,-0.122,"young","MXE",0,"chr2",242193529,8.38416253535065
"2950",19087,-0.145,"young","MXE",0,"chr2",242193529,8.38416253535065
"2951",19091,0.183,"old","MXE",1,"chr2",242193529,8.38416253535065
"2952",19092,0.116,"old","MXE",1,"chr2",242193529,8.38416253535065
"2953",19113,0.121,"old","MXE",1,"chr2",242193529,8.38416253535065
"2954",19125,0.104,"old","MXE",1,"chr2",242193529,8.38416253535065
"2955",19157,-0.109,"young","MXE",0,"chr8",145138636,8.16178303730377
"2956",19174,0.247,"old","MXE",1,"chr9",138394717,8.14111951193042
"2957",19183,-0.175,"young","MXE",0,"chr3",198295559,8.29731298791488
"2958",19189,-0.124,"young","MXE",0,"chr3",198295559,8.29731298791488
"2959",19193,0.175,"old","MXE",1,"chr11",135086622,8.13061234177363
"2960",19209,0.193,"old","MXE",1,"chr3",198295559,8.29731298791488
"2961",19210,0.106,"old","MXE",1,"chr3",198295559,8.29731298791488
"2962",19212,-0.136,"young","MXE",0,"chr12",133275309,8.12474969811382
"2963",19217,-0.278,"young","MXE",0,"chr12",133275309,8.12474969811382
"2964",19219,-0.144,"young","MXE",0,"chr12",133275309,8.12474969811382
"2965",19220,-0.131,"young","MXE",0,"chr12",133275309,8.12474969811382
"2966",19231,0.166,"old","MXE",1,"chr11",135086622,8.13061234177363
"2967",19236,0.195,"old","MXE",1,"chr12",133275309,8.12474969811382
"2968",19238,-0.203,"young","MXE",0,"chr12",133275309,8.12474969811382
"2969",19239,0.186,"old","MXE",1,"chr12",133275309,8.12474969811382
"2970",19244,-0.129,"young","MXE",0,"chr3",198295559,8.29731298791488
"2971",19256,0.116,"old","MXE",1,"chr5",181538259,8.25896816613021
"2972",19262,0.149,"old","MXE",1,"chr5",181538259,8.25896816613021
"2973",19266,-0.155,"young","MXE",0,"chr2",242193529,8.38416253535065
"2974",19270,-0.122,"young","MXE",0,"chr2",242193529,8.38416253535065
"2975",19292,-0.12,"young","MXE",0,"chr16",90338345,7.95587213001604
"2976",19313,0.15,"old","MXE",1,"chr1",248956422,8.39612333367711
"2977",19317,0.139,"old","MXE",1,"chr1",248956422,8.39612333367711
"2978",19342,-0.104,"young","MXE",0,"chr3",198295559,8.29731298791488
"2979",19343,0.129,"old","MXE",1,"chr3",198295559,8.29731298791488
"2980",19353,0.156,"old","MXE",1,"chr3",198295559,8.29731298791488
"2981",19365,0.174,"old","MXE",1,"chr17",83257441,7.92042305828438
"2982",19366,0.149,"old","MXE",1,"chr17",83257441,7.92042305828438
"2983",19374,0.109,"old","MXE",1,"chr4",190214555,8.27924374558948
"2984",19388,-0.184,"young","MXE",0,"chr11",135086622,8.13061234177363
"2985",19390,0.287,"old","MXE",1,"chr11",135086622,8.13061234177363
"2986",19395,0.102,"old","MXE",1,"chr11",135086622,8.13061234177363
"2987",19417,0.145,"old","MXE",1,"chr3",198295559,8.29731298791488
"2988",19418,0.14,"old","MXE",1,"chr3",198295559,8.29731298791488
"2989",19419,0.115,"old","MXE",1,"chr3",198295559,8.29731298791488
"2990",19422,-0.132,"young","MXE",0,"chr3",198295559,8.29731298791488
"2991",19426,-0.172,"young","MXE",0,"chr6",170805979,8.23250306893647
"2992",19437,0.168,"old","MXE",1,"chr12",133275309,8.12474969811382
"2993",19461,0.129,"old","MXE",1,"chr3",198295559,8.29731298791488
"2994",19462,0.159,"old","MXE",1,"chr3",198295559,8.29731298791488
"2995",19468,0.116,"old","MXE",1,"chr2",242193529,8.38416253535065
"2996",19476,0.114,"old","MXE",1,"chr3",198295559,8.29731298791488
"2997",19485,0.126,"old","MXE",1,"chr22",50818468,7.70602156844408
"2998",19487,-0.132,"young","MXE",0,"chr9",138394717,8.14111951193042
"2999",19489,0.145,"old","MXE",1,"chr3",198295559,8.29731298791488
"3000",19508,0.121,"old","MXE",1,"chr3",198295559,8.29731298791488
"3001",19511,-0.105,"young","MXE",0,"chr3",198295559,8.29731298791488
"3002",19514,-0.218,"young","MXE",0,"chr6",170805979,8.23250306893647
"3003",19527,0.115,"old","MXE",1,"chr1",248956422,8.39612333367711
"3004",19534,0.17,"old","MXE",1,"chr1",248956422,8.39612333367711
"3005",19537,0.169,"old","MXE",1,"chr1",248956422,8.39612333367711
"3006",19540,-0.105,"young","MXE",0,"chr11",135086622,8.13061234177363
"3007",19572,0.112,"old","MXE",1,"chr19",58617616,7.76802815154529
"3008",19593,-0.159,"young","MXE",0,"chr1",248956422,8.39612333367711
"3009",19594,-0.211,"young","MXE",0,"chr1",248956422,8.39612333367711
"3010",19608,-0.189,"young","MXE",0,"chr1",248956422,8.39612333367711
"3011",19610,0.244,"old","MXE",1,"chr1",248956422,8.39612333367711
"3012",19611,0.175,"old","MXE",1,"chr1",248956422,8.39612333367711
"3013",19613,0.165,"old","MXE",1,"chr17",83257441,7.92042305828438
"3014",19621,0.107,"old","MXE",1,"chr6",170805979,8.23250306893647
"3015",19637,0.185,"old","MXE",1,"chr6",170805979,8.23250306893647
"3016",19645,0.141,"old","MXE",1,"chr6",170805979,8.23250306893647
"3017",19656,0.142,"old","MXE",1,"chr10",133797422,8.12644774555467
"3018",19657,0.146,"old","MXE",1,"chr10",133797422,8.12644774555467
"3019",19668,0.117,"old","MXE",1,"chr19",58617616,7.76802815154529
"3020",19706,0.167,"old","MXE",1,"chr9",138394717,8.14111951193042
"3021",19718,0.148,"old","MXE",1,"chr6",170805979,8.23250306893647
"3022",19723,0.134,"old","MXE",1,"chr13",114364328,8.05829058242354
"3023",19724,-0.112,"young","MXE",0,"chr13",114364328,8.05829058242354
"3024",19725,0.121,"old","MXE",1,"chr13",114364328,8.05829058242354
"3025",19742,0.142,"old","MXE",1,"chr6",170805979,8.23250306893647
"3026",19766,-0.144,"young","MXE",0,"chr11",135086622,8.13061234177363
"3027",19768,-0.111,"young","MXE",0,"chr6",170805979,8.23250306893647
"3028",19771,0.115,"old","MXE",1,"chr9",138394717,8.14111951193042
"3029",19783,0.126,"old","MXE",1,"chr6",170805979,8.23250306893647
"3030",19795,0.158,"old","MXE",1,"chr17",83257441,7.92042305828438
"3031",19796,0.252,"old","MXE",1,"chr12",133275309,8.12474969811382
"3032",19808,0.124,"old","MXE",1,"chr20",64444167,7.80918361440696
"3033",19811,0.121,"old","MXE",1,"chr6",170805979,8.23250306893647
"3034",19818,0.151,"old","MXE",1,"chr6",170805979,8.23250306893647
"3035",19819,0.173,"old","MXE",1,"chr3",198295559,8.29731298791488
"3036",19831,0.167,"old","MXE",1,"chr6",170805979,8.23250306893647
"3037",19839,0.162,"old","MXE",1,"chr6",170805979,8.23250306893647
"3038",19840,0.238,"old","MXE",1,"chr6",170805979,8.23250306893647
"3039",19841,0.167,"old","MXE",1,"chr6",170805979,8.23250306893647
"3040",19842,0.147,"old","MXE",1,"chr6",170805979,8.23250306893647
"3041",19844,0.136,"old","MXE",1,"chr6",170805979,8.23250306893647
"3042",19856,0.207,"old","MXE",1,"chr12",133275309,8.12474969811382
"3043",19861,0.108,"old","MXE",1,"chr7",159345973,8.20234109243493
"3044",19864,0.102,"old","MXE",1,"chr5",181538259,8.25896816613021
"3045",19865,-0.125,"young","MXE",0,"chr5",181538259,8.25896816613021
"3046",19876,0.223,"old","MXE",1,"chr7",159345973,8.20234109243493
"3047",19877,0.153,"old","MXE",1,"chr7",159345973,8.20234109243493
"3048",19878,-0.131,"young","MXE",0,"chr7",159345973,8.20234109243493
"3049",19886,-0.163,"young","MXE",0,"chr7",159345973,8.20234109243493
"3050",19889,0.166,"old","MXE",1,"chr7",159345973,8.20234109243493
"3051",19890,0.236,"old","MXE",1,"chr7",159345973,8.20234109243493
"3052",19902,0.158,"old","MXE",1,"chr7",159345973,8.20234109243493
"3053",19907,0.135,"old","MXE",1,"chr16",90338345,7.95587213001604
"3054",19911,0.148,"old","MXE",1,"chr16",90338345,7.95587213001604
"3055",19917,0.121,"old","MXE",1,"chr16",90338345,7.95587213001604
"3056",19924,0.106,"old","MXE",1,"chr4",190214555,8.27924374558948
"3057",19932,0.111,"old","MXE",1,"chr7",159345973,8.20234109243493
"3058",19955,0.183,"old","MXE",1,"chr7",159345973,8.20234109243493
"3059",19959,0.202,"old","MXE",1,"chr3",198295559,8.29731298791488
"3060",19960,0.101,"old","MXE",1,"chr22",50818468,7.70602156844408
"3061",19961,0.146,"old","MXE",1,"chr22",50818468,7.70602156844408
"3062",19963,0.157,"old","MXE",1,"chr22",50818468,7.70602156844408
"3063",19967,-0.136,"young","MXE",0,"chr22",50818468,7.70602156844408
"3064",19971,0.143,"old","MXE",1,"chr7",159345973,8.20234109243493
"3065",19972,0.113,"old","MXE",1,"chr7",159345973,8.20234109243493
"3066",19980,0.111,"old","MXE",1,"chrX",156040895,8.19323843261929
"3067",19996,0.192,"old","MXE",1,"chrX",156040895,8.19323843261929
"3068",20006,-0.209,"young","MXE",0,"chr7",159345973,8.20234109243493
"3069",20019,0.266,"old","MXE",1,"chr3",198295559,8.29731298791488
"3070",20021,0.247,"old","MXE",1,"chr3",198295559,8.29731298791488
"3071",20027,0.174,"old","MXE",1,"chr3",198295559,8.29731298791488
"3072",20033,0.19,"old","MXE",1,"chr8",145138636,8.16178303730377
"3073",20037,-0.117,"young","MXE",0,"chr5",181538259,8.25896816613021
"3074",20046,0.104,"old","MXE",1,"chr7",159345973,8.20234109243493
"3075",20050,-0.119,"young","MXE",0,"chr15",101991189,8.00856265476227
"3076",20056,-0.115,"young","MXE",0,"chr15",101991189,8.00856265476227
"3077",20064,-0.106,"young","MXE",0,"chr15",101991189,8.00856265476227
"3078",20076,-0.117,"young","MXE",0,"chr15",101991189,8.00856265476227
"3079",20079,0.147,"old","MXE",1,"chr3",198295559,8.29731298791488
"3080",20081,-0.169,"young","MXE",0,"chr18",80373285,7.90511171908335
"3081",20111,0.145,"old","MXE",1,"chr7",159345973,8.20234109243493
"3082",20113,0.121,"old","MXE",1,"chr7",159345973,8.20234109243493
"3083",20125,0.132,"old","MXE",1,"chr7",159345973,8.20234109243493
"3084",20133,-0.171,"young","MXE",0,"chr12",133275309,8.12474969811382
"3085",20135,-0.123,"young","MXE",0,"chr6",170805979,8.23250306893647
"3086",20136,-0.213,"young","MXE",0,"chr6",170805979,8.23250306893647
"3087",20138,0.177,"old","MXE",1,"chr7",159345973,8.20234109243493
"3088",20139,0.242,"old","MXE",1,"chr7",159345973,8.20234109243493
"3089",20149,0.147,"old","MXE",1,"chr7",159345973,8.20234109243493
"3090",20150,0.133,"old","MXE",1,"chr7",159345973,8.20234109243493
"3091",20153,0.209,"old","MXE",1,"chr7",159345973,8.20234109243493
"3092",20167,-0.12,"young","MXE",0,"chr7",159345973,8.20234109243493
"3093",20168,-0.114,"young","MXE",0,"chr7",159345973,8.20234109243493
"3094",20176,-0.187,"young","MXE",0,"chr22",50818468,7.70602156844408
"3095",20181,0.201,"old","MXE",1,"chr22",50818468,7.70602156844408
"3096",20185,0.155,"old","MXE",1,"chr22",50818468,7.70602156844408
"3097",20189,0.15,"old","MXE",1,"chr22",50818468,7.70602156844408
"3098",20190,0.137,"old","MXE",1,"chr22",50818468,7.70602156844408
"3099",20195,0.158,"old","MXE",1,"chr7",159345973,8.20234109243493
"3100",20196,0.186,"old","MXE",1,"chr7",159345973,8.20234109243493
"3101",20198,-0.222,"young","MXE",0,"chr7",159345973,8.20234109243493
"3102",20201,0.161,"old","MXE",1,"chr12",133275309,8.12474969811382
"3103",20202,0.196,"old","MXE",1,"chr12",133275309,8.12474969811382
"3104",20203,0.163,"old","MXE",1,"chr12",133275309,8.12474969811382
"3105",20204,0.199,"old","MXE",1,"chr12",133275309,8.12474969811382
"3106",20206,0.105,"old","MXE",1,"chr12",133275309,8.12474969811382
"3107",20213,-0.156,"young","MXE",0,"chr7",159345973,8.20234109243493
"3108",20215,0.198,"old","MXE",1,"chr7",159345973,8.20234109243493
"3109",20216,0.105,"old","MXE",1,"chr7",159345973,8.20234109243493
"3110",20224,0.132,"old","MXE",1,"chr7",159345973,8.20234109243493
"3111",20226,0.116,"old","MXE",1,"chr7",159345973,8.20234109243493
"3112",20228,0.139,"old","MXE",1,"chr7",159345973,8.20234109243493
"3113",20237,0.148,"old","MXE",1,"chr7",159345973,8.20234109243493
"3114",20246,0.213,"old","MXE",1,"chr7",159345973,8.20234109243493
"3115",20248,0.101,"old","MXE",1,"chr7",159345973,8.20234109243493
"3116",20249,-0.198,"young","MXE",0,"chr17",83257441,7.92042305828438
"3117",20258,-0.136,"young","MXE",0,"chr17",83257441,7.92042305828438
"3118",20261,-0.117,"young","MXE",0,"chr17",83257441,7.92042305828438
"3119",20262,-0.168,"young","MXE",0,"chr17",83257441,7.92042305828438
"3120",20265,0.116,"old","MXE",1,"chr7",159345973,8.20234109243493
"3121",20272,0.156,"old","MXE",1,"chr7",159345973,8.20234109243493
"3122",20276,-0.101,"young","MXE",0,"chr7",159345973,8.20234109243493
"3123",20282,0.134,"old","MXE",1,"chr7",159345973,8.20234109243493
"3124",20283,0.105,"old","MXE",1,"chr7",159345973,8.20234109243493
"3125",20296,0.124,"old","MXE",1,"chr7",159345973,8.20234109243493
"3126",20297,0.252,"old","MXE",1,"chr7",159345973,8.20234109243493
"3127",20298,0.116,"old","MXE",1,"chr7",159345973,8.20234109243493
"3128",20299,0.207,"old","MXE",1,"chr7",159345973,8.20234109243493
"3129",20300,0.124,"old","MXE",1,"chr7",159345973,8.20234109243493
"3130",20302,0.192,"old","MXE",1,"chr7",159345973,8.20234109243493
"3131",20310,0.217,"old","MXE",1,"chr7",159345973,8.20234109243493
"3132",20335,0.125,"old","MXE",1,"chr7",159345973,8.20234109243493
"3133",20337,0.255,"old","MXE",1,"chr19",58617616,7.76802815154529
"3134",20338,0.158,"old","MXE",1,"chr19",58617616,7.76802815154529
"3135",20340,-0.204,"young","MXE",0,"chr19",58617616,7.76802815154529
"3136",20344,0.165,"old","MXE",1,"chr11",135086622,8.13061234177363
"3137",20346,-0.16,"young","MXE",0,"chr11",135086622,8.13061234177363
"3138",20352,0.158,"old","MXE",1,"chr3",198295559,8.29731298791488
"3139",20354,0.155,"old","MXE",1,"chr3",198295559,8.29731298791488
"3140",20369,0.152,"old","MXE",1,"chr7",159345973,8.20234109243493
"3141",20376,0.102,"old","MXE",1,"chr7",159345973,8.20234109243493
"3142",20379,0.118,"old","MXE",1,"chr7",159345973,8.20234109243493
"3143",20381,0.131,"old","MXE",1,"chr7",159345973,8.20234109243493
"3144",20393,0.109,"old","MXE",1,"chr7",159345973,8.20234109243493
"3145",20402,0.236,"old","MXE",1,"chr12",133275309,8.12474969811382
"3146",20404,-0.137,"young","MXE",0,"chr11",135086622,8.13061234177363
"3147",20408,-0.118,"young","MXE",0,"chr11",135086622,8.13061234177363
"3148",20430,0.126,"old","MXE",1,"chr13",114364328,8.05829058242354
"3149",20436,-0.103,"young","MXE",0,"chr13",114364328,8.05829058242354
"3150",20438,0.118,"old","MXE",1,"chr13",114364328,8.05829058242354
"3151",20441,0.112,"old","MXE",1,"chrX",156040895,8.19323843261929
"3152",20445,0.197,"old","MXE",1,"chr10",133797422,8.12644774555467
"3153",20454,0.153,"old","MXE",1,"chr1",248956422,8.39612333367711
"3154",20465,0.131,"old","MXE",1,"chr20",64444167,7.80918361440696
"3155",20484,0.109,"old","MXE",1,"chr7",159345973,8.20234109243493
"3156",20513,0.131,"old","MXE",1,"chr11",135086622,8.13061234177363
"3157",20521,0.107,"old","MXE",1,"chr3",198295559,8.29731298791488
"3158",20552,0.18,"old","MXE",1,"chr7",159345973,8.20234109243493
"3159",20553,0.127,"old","MXE",1,"chr7",159345973,8.20234109243493
"3160",20554,0.16,"old","MXE",1,"chr7",159345973,8.20234109243493
"3161",20557,-0.127,"young","MXE",0,"chr7",159345973,8.20234109243493
"3162",20569,0.124,"old","MXE",1,"chr7",159345973,8.20234109243493
"3163",20575,0.142,"old","MXE",1,"chr7",159345973,8.20234109243493
"3164",20576,0.101,"old","MXE",1,"chr7",159345973,8.20234109243493
"3165",20597,0.126,"old","MXE",1,"chr7",159345973,8.20234109243493
"3166",20600,0.119,"old","MXE",1,"chr7",159345973,8.20234109243493
"3167",20612,0.163,"old","MXE",1,"chr7",159345973,8.20234109243493
"3168",20613,0.15,"old","MXE",1,"chr7",159345973,8.20234109243493
"3169",20615,-0.127,"young","MXE",0,"chr11",135086622,8.13061234177363
"3170",20622,0.16,"old","MXE",1,"chr7",159345973,8.20234109243493
"3171",20632,0.112,"old","MXE",1,"chr9",138394717,8.14111951193042
"3172",20635,0.211,"old","MXE",1,"chr9",138394717,8.14111951193042
"3173",20636,-0.186,"young","MXE",0,"chr9",138394717,8.14111951193042
"3174",20637,-0.122,"young","MXE",0,"chr9",138394717,8.14111951193042
"3175",20642,-0.143,"young","MXE",0,"chr20",64444167,7.80918361440696
"3176",20648,-0.181,"young","MXE",0,"chr6",170805979,8.23250306893647
"3177",20650,-0.109,"young","MXE",0,"chr7",159345973,8.20234109243493
"3178",20651,0.102,"old","MXE",1,"chr7",159345973,8.20234109243493
"3179",20658,0.302,"old","MXE",1,"chr15",101991189,8.00856265476227
"3180",20660,0.295,"old","MXE",1,"chr15",101991189,8.00856265476227
"3181",20665,0.115,"old","MXE",1,"chr7",159345973,8.20234109243493
"3182",20722,0.133,"old","MXE",1,"chr7",159345973,8.20234109243493
"3183",20723,0.207,"old","MXE",1,"chr7",159345973,8.20234109243493
"3184",20744,-0.132,"young","MXE",0,"chr7",159345973,8.20234109243493
"3185",20765,-0.289,"young","MXE",0,"chr7",159345973,8.20234109243493
"3186",20766,-0.143,"young","MXE",0,"chr7",159345973,8.20234109243493
"3187",20767,0.111,"old","MXE",1,"chr7",159345973,8.20234109243493
"3188",20768,0.21,"old","MXE",1,"chr7",159345973,8.20234109243493
"3189",20778,0.17,"old","MXE",1,"chr3",198295559,8.29731298791488
"3190",20784,0.182,"old","MXE",1,"chr7",159345973,8.20234109243493
"3191",20787,-0.158,"young","MXE",0,"chr7",159345973,8.20234109243493
"3192",20802,0.14,"old","MXE",1,"chr7",159345973,8.20234109243493
"3193",20812,-0.177,"young","MXE",0,"chr7",159345973,8.20234109243493
"3194",20840,0.242,"old","MXE",1,"chr5",181538259,8.25896816613021
"3195",20841,0.258,"old","MXE",1,"chr5",181538259,8.25896816613021
"3196",20842,-0.125,"young","MXE",0,"chr7",159345973,8.20234109243493
"3197",20843,0.204,"old","MXE",1,"chr7",159345973,8.20234109243493
"3198",20846,0.112,"old","MXE",1,"chr7",159345973,8.20234109243493
"3199",20859,-0.168,"young","MXE",0,"chr7",159345973,8.20234109243493
"3200",20861,0.103,"old","MXE",1,"chr13",114364328,8.05829058242354
"3201",20872,0.203,"old","MXE",1,"chr19",58617616,7.76802815154529
"3202",20892,0.148,"old","MXE",1,"chr12",133275309,8.12474969811382
"3203",20900,0.114,"old","MXE",1,"chr7",159345973,8.20234109243493
"3204",20901,-0.132,"young","MXE",0,"chr7",159345973,8.20234109243493
"3205",20903,0.173,"old","MXE",1,"chr7",159345973,8.20234109243493
"3206",20905,-0.394,"young","MXE",0,"chr7",159345973,8.20234109243493
"3207",20909,0.122,"old","MXE",1,"chr12",133275309,8.12474969811382
"3208",20910,0.144,"old","MXE",1,"chr12",133275309,8.12474969811382
"3209",20919,0.113,"old","MXE",1,"chr7",159345973,8.20234109243493
"3210",20922,-0.139,"young","MXE",0,"chr7",159345973,8.20234109243493
"3211",20950,0.101,"old","MXE",1,"chr7",159345973,8.20234109243493
"3212",20955,0.115,"old","MXE",1,"chr7",159345973,8.20234109243493
"3213",20958,0.112,"old","MXE",1,"chrX",156040895,8.19323843261929
"3214",20959,0.121,"old","MXE",1,"chrX",156040895,8.19323843261929
"3215",20966,0.106,"old","MXE",1,"chrX",156040895,8.19323843261929
"3216",20970,0.124,"old","MXE",1,"chrX",156040895,8.19323843261929
"3217",20981,-0.178,"young","MXE",0,"chr10",133797422,8.12644774555467
"3218",20990,0.138,"old","MXE",1,"chr3",198295559,8.29731298791488
"3219",20991,0.137,"old","MXE",1,"chr3",198295559,8.29731298791488
"3220",20997,-0.13,"young","MXE",0,"chr7",159345973,8.20234109243493
"3221",21005,0.125,"old","MXE",1,"chr7",159345973,8.20234109243493
"3222",21019,0.103,"old","MXE",1,"chr16",90338345,7.95587213001604
"3223",21048,-0.137,"young","MXE",0,"chr3",198295559,8.29731298791488
"3224",21049,-0.134,"young","MXE",0,"chr3",198295559,8.29731298791488
"3225",21051,0.128,"old","MXE",1,"chr20",64444167,7.80918361440696
"3226",21052,-0.223,"young","MXE",0,"chr20",64444167,7.80918361440696
"3227",21058,-0.102,"young","MXE",0,"chr20",64444167,7.80918361440696
"3228",21068,0.193,"old","MXE",1,"chr7",159345973,8.20234109243493
"3229",21076,0.195,"old","MXE",1,"chr12",133275309,8.12474969811382
"3230",21077,0.197,"old","MXE",1,"chr12",133275309,8.12474969811382
"3231",21078,0.111,"old","MXE",1,"chr12",133275309,8.12474969811382
"3232",21079,0.218,"old","MXE",1,"chr12",133275309,8.12474969811382
"3233",21080,0.145,"old","MXE",1,"chr12",133275309,8.12474969811382
"3234",21081,0.143,"old","MXE",1,"chr12",133275309,8.12474969811382
"3235",21082,0.161,"old","MXE",1,"chr12",133275309,8.12474969811382
"3236",21083,0.218,"old","MXE",1,"chr12",133275309,8.12474969811382
"3237",21084,0.135,"old","MXE",1,"chr12",133275309,8.12474969811382
"3238",21086,0.157,"old","MXE",1,"chr12",133275309,8.12474969811382
"3239",21087,0.198,"old","MXE",1,"chr12",133275309,8.12474969811382
"3240",21103,-0.118,"young","MXE",0,"chr11",135086622,8.13061234177363
"3241",21104,-0.172,"young","MXE",0,"chr11",135086622,8.13061234177363
"3242",21214,0.102,"old","MXE",1,"chr7",159345973,8.20234109243493
"3243",21216,0.119,"old","MXE",1,"chr2",242193529,8.38416253535065
"3244",21217,0.192,"old","MXE",1,"chr2",242193529,8.38416253535065
"3245",21218,0.175,"old","MXE",1,"chr2",242193529,8.38416253535065
"3246",21229,-0.101,"young","MXE",0,"chr13",114364328,8.05829058242354
"3247",21232,0.248,"old","MXE",1,"chr13",114364328,8.05829058242354
"3248",21235,0.186,"old","MXE",1,"chr9",138394717,8.14111951193042
"3249",21237,0.107,"old","MXE",1,"chr9",138394717,8.14111951193042
"3250",21238,0.122,"old","MXE",1,"chr9",138394717,8.14111951193042
"3251",21239,0.158,"old","MXE",1,"chr9",138394717,8.14111951193042
"3252",21243,-0.119,"young","MXE",0,"chr9",138394717,8.14111951193042
"3253",21245,-0.224,"young","MXE",0,"chr12",133275309,8.12474969811382
"3254",21247,0.189,"old","MXE",1,"chr1",248956422,8.39612333367711
"3255",21251,0.194,"old","MXE",1,"chr7",159345973,8.20234109243493
"3256",21265,0.144,"old","MXE",1,"chr15",101991189,8.00856265476227
"3257",21267,-0.149,"young","MXE",0,"chr20",64444167,7.80918361440696
"3258",21269,0.186,"old","MXE",1,"chr7",159345973,8.20234109243493
"3259",21270,0.151,"old","MXE",1,"chr7",159345973,8.20234109243493
"3260",21271,0.151,"old","MXE",1,"chr7",159345973,8.20234109243493
"3261",21273,0.122,"old","MXE",1,"chr7",159345973,8.20234109243493
"3262",21282,0.11,"old","MXE",1,"chr17",83257441,7.92042305828438
"3263",21284,-0.291,"young","MXE",0,"chr11",135086622,8.13061234177363
"3264",21285,-0.16,"young","MXE",0,"chr7",159345973,8.20234109243493
"3265",21292,0.129,"old","MXE",1,"chr7",159345973,8.20234109243493
"3266",21293,0.115,"old","MXE",1,"chr7",159345973,8.20234109243493
"3267",21296,-0.188,"young","MXE",0,"chr7",159345973,8.20234109243493
"3268",21302,0.173,"old","MXE",1,"chr12",133275309,8.12474969811382
"3269",21304,0.123,"old","MXE",1,"chr12",133275309,8.12474969811382
"3270",21307,-0.242,"young","MXE",0,"chr7",159345973,8.20234109243493
"3271",21308,-0.242,"young","MXE",0,"chr7",159345973,8.20234109243493
"3272",21320,-0.182,"young","MXE",0,"chr7",159345973,8.20234109243493
"3273",21326,0.105,"old","MXE",1,"chr1",248956422,8.39612333367711
"3274",21333,-0.195,"young","MXE",0,"chr12",133275309,8.12474969811382
"3275",21334,0.141,"old","MXE",1,"chr12",133275309,8.12474969811382
"3276",21339,0.126,"old","MXE",1,"chr7",159345973,8.20234109243493
"3277",21346,0.184,"old","MXE",1,"chr8",145138636,8.16178303730377
"3278",21347,0.23,"old","MXE",1,"chr8",145138636,8.16178303730377
"3279",21349,0.312,"old","MXE",1,"chr8",145138636,8.16178303730377
"3280",21351,0.14,"old","MXE",1,"chr8",145138636,8.16178303730377
"3281",21357,0.107,"old","MXE",1,"chr8",145138636,8.16178303730377
"3282",21358,0.106,"old","MXE",1,"chr8",145138636,8.16178303730377
"3283",21361,0.17,"old","MXE",1,"chr8",145138636,8.16178303730377
"3284",21375,0.154,"old","MXE",1,"chr7",159345973,8.20234109243493
"3285",21385,-0.145,"young","MXE",0,"chr7",159345973,8.20234109243493
"3286",21393,0.19,"old","MXE",1,"chr7",159345973,8.20234109243493
"3287",21396,0.147,"old","MXE",1,"chr7",159345973,8.20234109243493
"3288",21409,0.197,"old","MXE",1,"chr1",248956422,8.39612333367711
"3289",21421,0.171,"old","MXE",1,"chr7",159345973,8.20234109243493
"3290",21422,0.116,"old","MXE",1,"chr7",159345973,8.20234109243493
"3291",21445,-0.129,"young","MXE",0,"chr7",159345973,8.20234109243493
"3292",21459,0.115,"old","MXE",1,"chrX",156040895,8.19323843261929
"3293",21503,0.103,"old","MXE",1,"chr3",198295559,8.29731298791488
"3294",21506,-0.149,"young","MXE",0,"chr9",138394717,8.14111951193042
